Unternehmensname Latin alphabet,Bilanzsumme,Jahr,Zahlungsmittel,ROA,Eigenkapital,Kurzfristige_Verbindlichkeiten,Langfristige_Verbindlichkeiten,EK_Quote,Umsatz,Zinsschock,ABS,Zinswende_Dummy,Cash_Ratio,Groesse_Log_Bilanzsumme,Leverage,Leverage_exante,Liquidity_exante,STDebtShare,STDebtShare_exante
ALETSCH AG,43.169,2018,0.001,1.128,24.421,18.748,0.0,56.571,12.925,-0.04,0.72,0,2.3164771016238505e-05,3.765122645064669,0.4342931270124395,0.4698688219102285,0.1131888126678491,1.0,1.0
ALETSCH AG,43.33,2019,0.001,1.048,24.421,18.909,0.0,56.36,13.421,1.6,2.0,0,2.307869836141242e-05,3.768845235751818,0.4363951073159474,0.4698688219102285,0.1131888126678491,1.0,1.0
ALETSCH AG,55.516,2020,12.707,0.596,24.421,31.095,0.0,43.989,13.918,3.62,4.9,0,0.2288889689458895,4.016671267493593,0.5601087974637943,0.4698688219102285,0.1131888126678491,1.0,1.0
ALETSCH AG,54.604,2021,10.1652,2.715,25.7011,28.9029,0.0,47.068,14.0766,0.25,0.25,0,0.1861621859204454,4.000107140140731,0.5293183649549483,0.4698688219102285,0.1131888126678491,1.0,1.0
ALETSCH AG,44.4766,2022,2.1098,3.945,25.8402,14.1364,4.5,58.098,15.2804,22.6,64.6,1,0.0474361799238251,3.794963208171808,0.4190158420382853,0.4698688219102285,0.1131888126678491,0.7585370565130604,1.0
ALETSCH AG,44.1692,2023,0.0018,3.579,25.9348,14.2344,4.0,58.717,15.3413,-20.407,44.581,1,4.0752379486157774e-05,3.788027713603798,0.4128306602791086,0.4698688219102285,0.1131888126678491,0.7806344052998728,1.0
ALETSCH AG,46.2854,2024,0.0017,3.316,26.0746,16.7108,3.5,56.334,15.8368,-33.391,50.823,1,3.672864445375863e-05,3.8348265765905065,0.43665605136825,0.4698688219102285,0.1131888126678491,0.8268252617412473,1.0
ALETSCH BAHNEN AG,32.294,2016,5.612,2.149,13.137,0.982,18.175,40.679,14.256,-0.44,2.84,0,0.1737784108503127,3.474881454459429,0.5932061683284822,0.6929665006371207,0.0995544778740534,0.0512606357989246,0.1049200364540611
ALETSCH BAHNEN AG,31.027,2017,4.565,2.449,13.24,1.128,16.659,42.673,14.191,-0.775,0.775,0,0.147129919102717,3.4348577931547686,0.5732748896122731,0.6929665006371207,0.0995544778740534,0.0634171023781413,0.1049200364540611
ALETSCH BAHNEN AG,97.49,2018,5.345,1.285,26.859,9.039,61.592,27.551,38.858,-0.04,0.72,0,0.0548261360139501,4.57974980864118,0.7244948199815366,0.6929665006371207,0.0995544778740534,0.1279749684982514,0.1049200364540611
ALETSCH BAHNEN AG,105.852,2019,7.804,0.766,26.74,8.763,70.349,25.262,41.996,1.6,2.0,0,0.0737255791104561,4.6620418920646305,0.7473831387219892,0.6929665006371207,0.0995544778740534,0.1107670138537769,0.1049200364540611
ALETSCH BAHNEN AG,115.331,2020,12.206,0.148,26.643,11.858,76.83,23.101,39.649,3.62,4.9,0,0.1058345111028257,4.747806254971088,0.7689866557993947,0.6929665006371207,0.0995544778740534,0.1337046725599855,0.1049200364540611
ALETSCH BAHNEN AG,100.9747,2021,4.2442,-0.786,25.1979,10.7903,64.9865,24.955,37.0553,0.25,0.25,0,0.0420323110640586,4.614869990412629,0.7504533313790485,0.6929665006371207,0.0995544778740534,0.1423958256352867,0.1049200364540611
ALETSCH BAHNEN AG,91.2611,2022,1.7425,1.088,25.4627,11.2455,54.5529,27.901,37.3701,22.6,64.6,1,0.0190935677961365,4.5137246289002055,0.720990652096019,0.6929665006371207,0.0995544778740534,0.1709084111467756,0.1049200364540611
ALETSCH BAHNEN AG,85.4159,2023,1.6766,0.357,25.47,14.2173,45.7286,29.819,36.6724,-20.407,44.581,1,0.019628663984106,4.447532266134471,0.7018119577268401,0.6929665006371207,0.0995544778740534,0.2371688472439316,0.1049200364540611
ALETSCH BAHNEN AG,78.184,2024,0.9982,0.106,26.0095,13.0001,39.1744,33.267,39.822,-33.391,50.823,1,0.0127673181213547,4.359065023036535,0.6673296326614141,0.6929665006371207,0.0995544778740534,0.2491657802183059,0.1049200364540611
ALLREAL HOLDING AG,3992.9,2016,21.4,5.708,2086.8,780.7,1125.4,52.263,825.4,-0.44,2.84,0,0.005359513135816,8.292273062922924,0.4773723358962158,0.5140112320548496,0.0083148434799182,0.4095797702114264,0.2933548164215921
ALLREAL HOLDING AG,4359.6,2017,38.1,3.67,2150.7,649.3,1559.6,49.333,615.4,-0.775,0.775,0,0.0087393338838425,8.380135589015156,0.506674924304982,0.5140112320548496,0.0083148434799182,0.2939472135452035,0.2933548164215921
ALLREAL HOLDING AG,4609.5,2018,40.6,4.489,2218.8,599.6,1791.1,48.135,546.2,-0.04,0.72,0,0.0088078967350037,8.435874670238649,0.5186462739993491,0.5140112320548496,0.0083148434799182,0.2508052034968838,0.2933548164215921
ALLREAL HOLDING AG,4793.2,2019,29.8,6.301,2368.5,517.6,1907.1,49.414,533.1,1.6,2.0,0,0.0062171409496787,8.474953525808361,0.5058624718350997,0.5140112320548496,0.0083148434799182,0.2134697075926919,0.2933548164215921
ALLREAL HOLDING AG,4988.2,2020,40.5,4.204,2412.9,691.0,1884.3,48.372,516.4,3.62,4.9,0,0.0081191612204803,8.51483040222705,0.5162784170642717,0.5140112320548496,0.0083148434799182,0.2683182541839785,0.2933548164215921
ALLREAL HOLDING AG,5804.2,2021,73.4,4.004,2558.3,1051.7,2194.2,44.077,552.9,0.25,0.25,0,0.0126460149546879,8.666337072404179,0.5592329692291789,0.5140112320548496,0.0083148434799182,0.3240087494993685,0.2933548164215921
ALLREAL HOLDING AG,5689.1,2022,14.1,3.243,2595.9,1076.1,2017.1,45.629,502.0,22.6,64.6,1,0.0024784236522472,8.646307342377844,0.5437063858958359,0.5140112320548496,0.0083148434799182,0.3478921505237294,0.2933548164215921
ALLREAL HOLDING AG,5725.0,2023,12.6,1.483,2545.1,710.0,2469.9,44.456,428.3,-20.407,44.581,1,0.0022008733624454,8.65259782842244,0.5554410480349345,0.5140112320548496,0.0083148434799182,0.2232774615553948,0.2933548164215921
ALLREAL HOLDING AG,5880.3,2024,4.3,4.697,2641.0,659.6,2579.7,44.913,420.0,-33.391,50.823,1,0.0007312552080676,8.67936305999934,0.5508732547659132,0.5140112320548496,0.0083148434799182,0.2036242398048961,0.2933548164215921
ALPIQ AG,5992.0,2016,861.0,8.545,2720.0,1766.0,1506.0,45.394,4397.0,-0.44,2.84,0,0.1436915887850467,8.698180525197055,0.5460614152202937,0.5639429788908195,0.2200670870221684,0.5397310513447433,0.6693777041332049
ALPIQ AG,6318.0,2017,599.0,3.435,2661.0,2287.0,1370.0,42.118,5574.0,-0.775,0.775,0,0.0948084836973725,8.75115798136203,0.5788224121557455,0.5639429788908195,0.2200670870221684,0.6253759912496581,0.6693777041332049
ALPIQ AG,6179.0,2018,505.0,-2.508,2548.0,2462.0,1169.0,41.236,5210.0,-0.04,0.72,0,0.0817284350218481,8.72891172506098,0.5876355397313481,0.5639429788908195,0.2200670870221684,0.6780501239328008,0.6693777041332049
ALPIQ AG,4602.0,2019,496.0,-4.889,2488.0,1291.0,823.0,54.063,4075.0,1.6,2.0,0,0.1077792264232942,8.434246270595311,0.4593654932637983,0.5639429788908195,0.2200670870221684,0.6106906338694418,0.6693777041332049
ALPIQ AG,4870.0,2020,513.0,4.497,2702.0,1385.0,783.0,55.483,3892.0,3.62,4.9,0,0.1053388090349076,8.490849216076635,0.4451745379876797,0.5639429788908195,0.2200670870221684,0.6388376383763837,0.6693777041332049
ALPIQ AG,10754.0,2021,8464.0,-2.334,2510.0,7614.0,630.0,23.34,7171.0,0.25,0.25,0,0.7870559791705412,9.283033057369623,0.7665984749860517,0.5639429788908195,0.2200670870221684,0.9235807860262008,0.6693777041332049
ALPIQ AG,11984.0,2022,1575.0,1.06,2522.0,9263.0,199.0,21.045,14638.0,22.6,64.6,1,0.1314252336448598,9.391327705757,0.7895527369826435,0.5639429788908195,0.2200670870221684,0.9789685056013528,0.6693777041332049
ALPIQ AG,9532.0,2023,2869.0,15.967,3836.0,3596.0,2100.0,40.243,8956.0,-20.407,44.581,1,0.3009861519093579,9.162409838218633,0.5975660931598825,0.5639429788908195,0.2200670870221684,0.6313202247191011,0.6693777041332049
ALPIQ AG,6935.6,2024,2027.1,18.342,4088.2,1853.4,994.0,58.945,6669.5,-33.391,50.823,1,0.2922746409827556,8.844422846670518,0.4105484745371705,0.5639429788908195,0.2200670870221684,0.65090960174194,0.6693777041332049
ALPIQ HOLDING SA,9852.0,2016,532.0,1.451,3886.0,2506.0,3460.0,39.444,6078.0,-0.44,2.84,0,0.0539991879821356,9.195429759240428,0.6055623223710922,0.5849191727601307,0.0597170734796857,0.4200469326181696,0.5349880626338948
ALPIQ HOLDING SA,10197.0,2017,662.0,-0.118,3965.0,3243.0,2989.0,38.884,7163.0,-0.775,0.775,0,0.0649210552123173,9.229848838364228,0.6111601451407277,0.5849191727601307,0.0597170734796857,0.5203786906290115,0.5349880626338948
ALPIQ HOLDING SA,9074.0,2018,634.0,-3.361,3944.0,2711.0,2419.0,43.465,5186.0,-0.04,0.72,0,0.0698699581221071,9.113168460223909,0.5653515538902358,0.5849191727601307,0.0597170734796857,0.5284600389863547,0.5349880626338948
ALPIQ HOLDING SA,7369.0,2019,440.0,-4.56,3671.0,1490.0,2208.0,49.817,4099.0,1.6,2.0,0,0.0597095942461663,8.905037290767,0.501831998914371,0.5849191727601307,0.0597170734796857,0.402920497566252,0.5349880626338948
ALPIQ HOLDING SA,7368.0,2020,340.0,1.669,3772.0,1737.0,1859.0,51.194,3905.0,3.62,4.9,0,0.0461454940282301,8.904901577935142,0.4880564603691639,0.5849191727601307,0.0597170734796857,0.4830367074527252,0.5349880626338948
ALPIQ HOLDING SA,13557.0,2021,863.0,-2.206,3558.0,8550.0,1449.0,26.245,7177.0,0.25,0.25,0,0.0636571512871579,9.51465829807939,0.7375525558751936,0.5849191727601307,0.0597170734796857,0.8550855085508551,0.5349880626338948
ALPIQ HOLDING SA,14701.0,2022,1474.0,0.789,3529.0,9676.0,1496.0,24.005,14631.0,22.6,64.6,1,0.1002652880756411,9.595670797663969,0.7599483028365417,0.5849191727601307,0.0597170734796857,0.86609380594343,0.5349880626338948
ALPIQ HOLDING SA,10475.0,2023,1573.0,15.026,4811.0,3621.0,2043.0,45.928,8959.0,-20.407,44.581,1,0.1501670644391408,9.25674674479034,0.5407159904534606,0.5849191727601307,0.0597170734796857,0.6393008474576272,0.5349880626338948
ALPIQ HOLDING SA,8543.2,2024,1561.1,13.775,4976.8,1960.1,1606.3,58.255,6643.0,-33.391,50.823,1,0.1827301245434965,9.052890923857335,0.4174548178668414,0.5849191727601307,0.0597170734796857,0.549601839389861,0.5349880626338948
ALSO HOLDING AG,2029.58925836941,2016,59.4139333252914,6.01,605.289151373029,1178.44506454839,245.855042447991,29.823,8550.74528805076,-0.44,2.84,0,0.0292738706022838,7.615588715784572,0.7017676611772554,0.7128695868760548,0.1218063819457438,0.8273853654575231,0.8144269338089204
ALSO HOLDING AG,2524.7522223225,2017,275.530255326148,5.753,729.053750381053,1379.41748871823,416.280983223216,28.876,10399.2321932116,-0.775,0.775,0,0.1091316022578603,7.833898207121152,0.7112375052351065,0.7128695868760548,0.1218063819457438,0.7681787951998713,0.8144269338089204
ALSO HOLDING AG,2685.95652853159,2018,271.052323503443,4.924,761.872321743134,1573.17120182634,350.913004962117,28.365,10345.4483696004,-0.04,0.72,0,0.1009146352981472,7.895792192488918,0.7163497198669675,0.7128695868760548,0.1218063819457438,0.8176207653885192,0.8144269338089204
ALSO HOLDING AG,3071.19610780776,2019,380.103525041128,4.773,796.464721851726,1787.12198787773,487.609398078308,25.933,11630.1569803985,1.6,2.0,0,0.1237640032412154,8.029822376366093,0.7406662766252841,0.7128695868760548,0.1218063819457438,0.7856408888149347,0.8144269338089204
ALSO HOLDING AG,3116.46990146886,2020,522.452682224371,5.819,888.115061258816,1825.64103503609,402.713805173954,28.497,12865.9409333514,3.62,4.9,0,0.1676424604576247,8.04445619840309,0.7150253044830538,0.7128695868760548,0.1218063819457438,0.819277523531219,0.8144269338089204
ALSO HOLDING AG,3188.52453637757,2021,638.061128654276,6.519,981.520147747015,1916.6912010089,290.313187621648,30.783,12812.3795190873,0.25,0.25,0,0.2001117198173317,8.067313560998596,0.6921710538686615,0.7128695868760548,0.1218063819457438,0.8684582644614549,0.8144269338089204
ALSO HOLDING AG,3105.38796982208,2022,471.411797728468,6.594,1024.53419906932,1803.18326274452,277.670508008236,32.992,11376.555809671,22.6,64.6,1,0.1518044773502092,8.040893936585189,0.6700785186824745,0.7128695868760548,0.1218063819457438,0.8665593364074844,0.8144269338089204
ALSO HOLDING AG,2998.14782447715,2023,617.632526054287,5.403,970.104187640832,1876.66370728004,151.379929556281,32.357,9245.08085017638,-20.407,44.581,1,0.2060046943022219,8.005749985144474,0.6764321693143978,0.7128695868760548,0.1218063819457438,0.9253566704351448,0.8144269338089204
ALSO HOLDING AG,3264.35492078521,2024,686.290544106456,4.819,1014.9932427486,2090.10980641248,159.251871624127,31.093,8925.33196614044,-33.391,50.823,1,0.2102377225394888,8.090817448158116,0.6890677431287232,0.7128695868760548,0.1218063819457438,0.9292013048950256,0.8144269338089204
ALTERSZENTRUM SUHRHARD AG,33.437,2016,5.193,0.024,1.851,1.388,30.198,5.536,7.918,-0.44,2.84,0,0.1553069952447887,3.509663071273396,0.9446421628734636,0.9509927033232968,0.1169806296506389,0.0439435192806939,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,44.569,2017,5.126,0.018,1.859,2.858,39.852,4.171,9.373,-0.775,0.775,0,0.1150126769727837,3.7970385500902015,0.9582893939733894,0.9509927033232968,0.1169806296506389,0.0669164130180285,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,43.639,2018,4.85,0.167,1.932,1.892,39.815,4.427,11.703,-0.04,0.72,0,0.1111391186782465,3.7759512459452194,0.9557276747863148,0.9509927033232968,0.1169806296506389,0.0453640875632387,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,42.277,2019,4.721,0.132,1.988,1.153,39.136,4.702,11.776,1.6,2.0,0,0.1116682829907514,3.744243202950042,0.9529767958937484,0.9509927033232968,0.1169806296506389,0.0286182332646628,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,39.394,2020,3.406,0.15,2.047,1.18,36.167,5.196,12.366,3.62,4.9,0,0.08645986698482,3.673613520443503,0.9480377722495812,0.9509927033232968,0.1169806296506389,0.0315955766192733,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,39.3428,2021,4.8115,0.169,2.1134,1.5526,35.6768,5.372,12.2497,0.25,0.25,0,0.122296837032443,3.6723129848053615,0.9462824201632828,0.9509927033232968,0.1169806296506389,0.0417035998431347,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,37.3868,2022,4.4174,0.234,2.201,1.4786,33.7072,5.887,13.2327,22.6,64.6,1,0.1181540008773149,3.62131770094562,0.9411289546042988,0.9509927033232968,0.1169806296506389,0.0420226341308141,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,37.0739,2023,2.1968,0.161,2.2608,1.5343,33.2788,6.098,14.2744,-20.407,44.581,1,0.0592546238728593,3.6129132179951737,0.9390190942954476,0.9509927033232968,0.1169806296506389,0.0440724899534945,0.043023571598172
ALTERSZENTRUM SUHRHARD AG,42.1132,2024,1.6049,0.179,2.3361,2.0383,37.7388,5.547,15.5994,-33.391,50.823,1,0.0381091914174178,3.740361230737594,0.9445280814566454,0.9509927033232968,0.1169806296506389,0.0512430519067503,0.043023571598172
ANDERMATT SWISS ALPS AG,469.848,2016,19.134,-7.693,101.512,73.193,295.143,21.605,80.726,-0.44,2.84,0,0.0407238085508504,6.152409238142352,0.7839471488651648,0.9234035259787208,0.0453951439128656,0.1987125885061466,0.1873393037035084
ANDERMATT SWISS ALPS AG,541.294,2017,11.759,-5.821,71.976,82.979,386.339,13.297,72.575,-0.775,0.775,0,0.021723869098863,6.293962569315118,0.8670297472353287,0.9234035259787208,0.0453951439128656,0.1768076229763188,0.1873393037035084
ANDERMATT SWISS ALPS AG,620.391,2018,21.251,-6.969,28.824,128.436,463.131,4.646,135.724,-0.04,0.72,0,0.0342542042034781,6.430349924427333,0.95353897783817,0.9234035259787208,0.0453951439128656,0.2171115021628995,0.1873393037035084
ANDERMATT SWISS ALPS AG,614.734,2019,17.538,-5.199,-7.942,92.857,529.819,-1.292,167.278,1.6,2.0,0,0.0285294127215999,6.421189653917419,1.012919409045213,0.9234035259787208,0.0453951439128656,0.1491257090364812,0.1873393037035084
ANDERMATT SWISS ALPS AG,589.235,2020,43.666,-4.752,26.606,86.921,475.708,4.515,154.169,3.62,4.9,0,0.0741062564172189,6.378825085403981,0.9548465383081454,0.9234035259787208,0.0453951439128656,0.154490792333847,0.1873393037035084
ANDERMATT SWISS ALPS AG,578.3087,2021,42.2358,-1.475,18.4253,127.5345,432.3489,3.186,201.0972,0.25,0.25,0,0.073033312485183,6.360107809145772,0.9681393345803028,0.9234035259787208,0.0453951439128656,0.2277876072053573,0.1873393037035084
ANDERMATT SWISS ALPS AG,559.3183,2022,45.4176,-0.384,45.9497,215.9984,297.3702,8.215,180.8808,22.6,64.6,1,0.0812017057192657,6.326718720763039,0.917846957626811,0.9234035259787208,0.0453951439128656,0.4207471980171752,0.1873393037035084
ANDERMATT SWISS ALPS AG,514.3613,2023,34.3355,0.29,44.8251,177.4232,292.113,8.715,255.5952,-20.407,44.581,1,0.0667536612882812,6.242925936811751,0.9128528915375242,0.9234035259787208,0.0453951439128656,0.3778690546117637,0.1873393037035084
ANDERMATT SWISS ALPS AG,528.219199999,2024,44.8201,0.755,42.561,181.5484,304.1098,8.057,249.0471,-33.391,50.823,1,0.0848513268735495,6.269511349067972,0.9194254960836702,0.9234035259787208,0.0453951439128656,0.3738192827795351,0.1873393037035084
ANDERMATT-SEDRUN SPORT AG,78.588,2016,12.25,-3.908,17.205,13.317,48.066,21.893,11.52,-0.44,2.84,0,0.1558762151982491,4.364219016023917,0.7810734463276837,0.7741449929842966,0.0462486818273515,0.216949318215141,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,105.503,2017,2.3,-4.796,32.381,14.322,58.8,30.692,12.391,-0.775,0.775,0,0.0218003279527596,4.658739388530782,0.6930798176355175,0.7741449929842966,0.0462486818273515,0.19586444572085,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,150.298,2018,4.505,-4.558,18.467,15.674,116.157,12.287,15.039,-0.04,0.72,0,0.0299737854129795,5.0126199899505,0.877130766876472,0.7741449929842966,0.0462486818273515,0.1188946454172387,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,163.5026,2019,4.156899999,-3.886,34.1979,12.9805,116.3242,20.916,26.6919,1.6,2.0,0,0.025424060528701,5.096828892351543,0.7908418581722859,0.7741449929842966,0.0462486818273515,0.1003869155568204,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,165.4261,2020,4.8329,-3.956,27.9753,10.228,127.2228,16.911,24.6355,3.62,4.9,0,0.0292148578730925,5.108524569415081,0.830889442476127,0.7741449929842966,0.0462486818273515,0.0744120805408189,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,162.588,2021,2.4718,-8.407,53.3525,13.3343,95.9012,32.815,25.1787,0.25,0.25,0,0.015202843998327,5.0912193936522945,0.6718546264176939,0.7741449929842966,0.0462486818273515,0.122069290661003,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,259.7223,2022,55.4745,-4.032,192.702,14.0857,52.9346,74.195,29.2329,22.6,64.6,1,0.2135915937907526,5.559612983291818,0.2580459975905034,0.7741449929842966,0.0462486818273515,0.2101706497881984,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,252.21,2023,101.425,-1.302,190.802,12.303,49.105,75.652,21.509,-20.407,44.581,1,0.402145037865271,5.530262073815315,0.2434796399825542,0.7741449929842966,0.0462486818273515,0.200348488796248,0.1380961160186453
ANDERMATT-SEDRUN SPORT AG,238.3673,2024,87.8874,-3.635,182.1256,12.1277,44.114,76.405,27.3848,-33.391,50.823,1,0.3687057746595275,5.473812761353764,0.2359455344755761,0.7741449929842966,0.0462486818273515,0.2156353737529271,0.1380961160186453
APG SGA S.A.,273.718,2016,126.817,32.418,141.766,117.359,14.593,51.793,315.361,-0.44,2.84,0,0.4633126064051322,5.612098379320791,0.4820727902439737,0.5316851840894055,0.341490934817561,0.889406753971141,0.8939945449018426
APG SGA S.A.,237.119,2017,90.49,26.656,120.316,100.493,16.31,50.741,300.693,-0.775,0.775,0,0.3816227295155597,5.468562124824875,0.492592327059409,0.5316851840894055,0.341490934817561,0.8603631756033663,0.8939945449018426
APG SGA S.A.,201.706,2018,60.128,29.274,96.211,92.962,12.533,47.699,302.11,-0.04,0.72,0,0.2980972306227876,5.30681119166696,0.5230136931970294,0.5316851840894055,0.341490934817561,0.8811981610502867,0.8939945449018426
APG SGA S.A.,192.865,2019,41.762,26.475,77.143,104.091,11.631,39.998,318.494,1.6,2.0,0,0.2165348819122184,5.261990462288021,0.6000155549218364,0.5316851840894055,0.341490934817561,0.8994918857261368,0.8939945449018426
APG SGA S.A.,205.255,2020,72.587,7.964,89.41,105.895,9.95,43.56,261.904,3.62,4.9,0,0.3536430294024506,5.324253108571757,0.5643955080266011,0.5316851840894055,0.341490934817561,0.9141093702792524,0.8939945449018426
APG SGA S.A.,215.533,2021,72.362,7.047,101.727,104.633,9.173,47.198,266.145,0.25,0.25,0,0.3357351310472178,5.373114030070836,0.5280212310875829,0.5316851840894055,0.341490934817561,0.9193979227808728,0.8939945449018426
APG SGA S.A.,189.406,2022,53.311,15.361,91.224,89.845,8.337,48.163,310.6,22.6,64.6,1,0.2814641563625228,5.243892859236482,0.518367950328923,0.5316851840894055,0.341490934817561,0.9150862683587624,0.8939945449018426
APG SGA S.A.,191.11,2023,51.603,16.686,83.858,100.624,6.628,43.879,325.632,-20.407,44.581,1,0.2700172675422531,5.25284917850089,0.5612055884045837,0.5316851840894055,0.341490934817561,0.9382016186178346,0.8939945449018426
APG SGA S.A.,193.208,2024,56.411,19.177,81.82,104.944,6.444,42.348,326.945,-33.391,50.823,1,0.2919703117883317,5.263767328788631,0.5765185706596,0.5316851840894055,0.341490934817561,0.9421481667684132,0.8939945449018426
APPENZELLER BAHNEN AG,294.261,2016,64.653,-1.868,22.828,28.432,243.001,7.758,36.38,-0.44,2.84,0,0.2197131118292944,5.6844671286192225,0.9224226112192916,0.9399165062188,0.1001753822656988,0.1047477646417347,0.0849507006879302
APPENZELLER BAHNEN AG,315.033,2017,32.663,-1.148,19.246,25.103,270.684,6.109,47.271,-0.775,0.775,0,0.1036812016518904,5.75267739524325,0.9389079874171912,0.9399165062188,0.1001753822656988,0.0848685033486934,0.0849507006879302
APPENZELLER BAHNEN AG,391.958,2018,37.815,-0.284,17.744,36.442,337.772,4.527,51.725,-0.04,0.72,0,0.0964771735747197,5.971154691193114,0.9547298435036408,0.9399165062188,0.1001753822656988,0.0973827809755915,0.0849507006879302
APPENZELLER BAHNEN AG,398.225,2019,28.045,0.287,22.683,25.731,349.811,5.696,55.328,1.6,2.0,0,0.0704250109862515,5.987017172180702,0.9430397388411071,0.9399165062188,0.1001753822656988,0.0685169701391588,0.0849507006879302
APPENZELLER BAHNEN AG,415.408,2020,22.179,0.378,24.331,24.943,366.134,5.857,53.369,3.62,4.9,0,0.0533908831799098,6.029261169802548,0.9414286677194468,0.9399165062188,0.1001753822656988,0.0637802785640679,0.0849507006879302
APPENZELLER BAHNEN AG,487.4077,2021,27.9601,0.072,29.7464,41.3762,416.2851,6.103,62.9467,0.25,0.25,0,0.057364912372127,6.189100939178751,0.9389701886121208,0.9399165062188,0.1001753822656988,0.090407906458335,0.0849507006879302
APPENZELLER BAHNEN AG,498.7673,2022,17.2431,0.036,29.9364,29.5625,439.2684,6.002,63.0678,22.6,64.6,1,0.0345714324094622,6.212139654319295,0.9399792247807746,0.9399165062188,0.1001753822656988,0.0630557840790784,0.0849507006879302
APPENZELLER BAHNEN AG,538.3768,2023,15.4164,0.27,31.3923,33.024199999,473.9603,5.831,69.1837,-20.407,44.581,1,0.0286349634679651,6.288558686763159,0.9416908380877482,0.9399165062188,0.1001753822656988,0.0651384805631437,0.0849507006879302
APPENZELLER BAHNEN AG,588.1813,2024,25.1997,-0.248,29.9342,37.5209,520.7262,5.089,69.8596,-33.391,50.823,1,0.0428434225977602,6.377035233707007,0.9491071885488368,0.9399165062188,0.1001753822656988,0.0672119926820936,0.0849507006879302
ARBON ENERGIE AG,30.858,2016,2.766,5.247,12.46,5.804,12.594,40.379,21.376,-0.44,2.84,0,0.0896363989889169,3.429396036020834,0.5962149199559271,0.5234921981219499,0.1473382842724643,0.3154690727252962,0.3465856865540619
ARBON ENERGIE AG,34.317,2017,5.122,12.335,13.802,8.145,12.37,40.219,23.971,-0.775,0.775,0,0.1492554710493341,3.535640858211646,0.5978086662587057,0.5234921981219499,0.1473382842724643,0.3970265659273702,0.3465856865540619
ARBON ENERGIE AG,35.088,2018,5.593,10.722,16.402,6.006,12.68,46.745,21.004,-0.04,0.72,0,0.1593992248062015,3.5578591916755324,0.532546739626083,0.5234921981219499,0.1473382842724643,0.3214171037140105,0.3465856865540619
ARBON ENERGIE AG,35.857,2019,6.292,8.275,18.567,6.149,11.141,51.781,23.274,1.6,2.0,0,0.1754748026884569,3.579538806004789,0.4821931561480324,0.5234921981219499,0.1473382842724643,0.3556390977443609,0.3465856865540619
ARBON ENERGIE AG,37.314,2020,4.847,6.665,20.357,4.416,12.541,54.556,23.681,3.62,4.9,0,0.1298976255560915,3.619368591349807,0.454440692501474,0.5234921981219499,0.1473382842724643,0.2604234239547089,0.3465856865540619
ARBON ENERGIE AG,42.5307,2021,7.6711,6.423,22.2117,8.7278,11.5912,52.225,28.0829,0.25,0.25,0,0.1803661825457845,3.750226168100234,0.4777490142414773,0.5234921981219499,0.1473382842724643,0.4295388552586249,0.3465856865540619
ARBON ENERGIE AG,46.6747,2022,2.7169,6.472,24.3157,9.3041,13.0549,52.096,26.4377,22.6,64.6,1,0.0582092654050267,3.843202261983456,0.4790389654352358,0.5234921981219499,0.1473382842724643,0.4161232613265351,0.3465856865540619
ARBON ENERGIE AG,59.167,2023,4.8449,5.215,26.6022,14.5099,18.0549,44.961,34.2675,-20.407,44.581,1,0.0818851724779015,4.080363954034308,0.5503878851386752,0.5234921981219499,0.1473382842724643,0.4455700633813197,0.3465856865540619
ARBON ENERGIE AG,64.0038,2024,2.1516,5.041,28.8647,12.6158,22.5233,45.098,31.573,-33.391,50.823,1,0.0336167540052309,4.158942456597046,0.5490158396845187,0.5234921981219499,0.1473382842724643,0.3590245623820758,0.3465856865540619
AROSA BERGBAHNEN AG,69.866,2016,1.646,-1.476,19.69,5.973,44.203,28.183,22.425,-0.44,2.84,0,0.0235593851086365,4.246579121748519,0.7181747917441961,0.6659558015992699,0.0437408875374075,0.1190409757653061,0.1598954550988643
AROSA BERGBAHNEN AG,67.091,2017,1.693,0.695,19.977,6.646,40.468,29.776,24.054,-0.775,0.775,0,0.0252343831512423,4.206049906814734,0.7022402408668824,0.6659558015992699,0.0437408875374075,0.14106210468226,0.1598954550988643
AROSA BERGBAHNEN AG,67.556,2018,3.15,0.647,20.417,8.554,38.585,30.222,25.734,-0.04,0.72,0,0.04662798271064,4.212956883555675,0.6977766593640832,0.6659558015992699,0.0437408875374075,0.1814633318483633,0.1598954550988643
